Time,Left Leg (kg),Right Leg (kg),Total (kg),Status,Affected Muscle
26/03/2026 08:05:00,82.6,95.0,177.6,Imbalance,Left Vastus Lateralis
26/03/2026 08:05:30,56.32,61.26,117.58,Imbalance,Left Soleus
26/03/2026 08:06:00,81.82,64.24,146.06,Imbalance,Right Gracilis
26/03/2026 08:06:30,80.84,95.0,175.84,Imbalance,Left Vastus Lateralis
26/03/2026 08:07:00,85.42,84.33,169.75,Balanced,Balanced
26/03/2026 08:07:30,31.0,30.0,61.0,Imbalance,Right Sartorius
26/03/2026 08:08:00,57.08,42.22,99.3,Imbalance,Right Adductor Magnus
26/03/2026 08:08:30,43.39,43.71,87.1,Balanced,Balanced
26/03/2026 08:09:00,82.7,76.78,159.48,Imbalance,Right Peroneus Longus
26/03/2026 08:09:30,74.34,75.22,149.56,Balanced,Balanced
26/03/2026 08:10:00,44.61,68.95,113.56,Imbalance,Left Gluteus Maximus
26/03/2026 08:10:30,39.63,30.0,69.63,Imbalance,Right Iliopsoas
26/03/2026 08:11:00,63.62,84.91,148.53,Imbalance,Left Semitendinosus
26/03/2026 08:11:30,87.37,95.0,182.37,Imbalance,Left Semitendinosus
26/03/2026 08:12:00,62.9,78.99,141.89,Imbalance,Left Vastus Medialis
26/03/2026 08:12:30,66.84,78.97,145.81,Imbalance,Left Vastus Medialis
26/03/2026 08:13:00,78.42,68.97,147.39,Imbalance,Right Soleus
26/03/2026 08:13:30,62.9,63.4,126.3,Balanced,Balanced
26/03/2026 08:14:00,37.95,46.64,84.59,Imbalance,Left Sartorius
26/03/2026 08:14:30,88.14,86.59,174.73,Balanced,Balanced
26/03/2026 08:15:00,73.91,83.98,157.89,Imbalance,Left Peroneus Longus
26/03/2026 08:15:30,81.6,89.03,170.63,Imbalance,Left Peroneus Longus
26/03/2026 08:16:00,65.57,66.29,131.86,Balanced,Balanced
26/03/2026 08:16:30,74.22,84.35,158.57,Imbalance,Left Tibialis Anterior
26/03/2026 08:17:00,61.83,61.19,123.02,Balanced,Balanced
26/03/2026 08:17:30,47.21,46.32,93.53,Balanced,Balanced
26/03/2026 08:18:00,40.24,30.0,70.24,Imbalance,Right Gluteus Minimus
26/03/2026 08:18:30,71.42,67.96,139.38,Imbalance,Right Tibialis Anterior
26/03/2026 08:19:00,68.05,75.89,143.94,Imbalance,Left Gastrocnemius
26/03/2026 08:19:30,84.64,95.0,179.64,Imbalance,Left Vastus Medialis
26/03/2026 08:20:00,64.95,71.65,136.6,Imbalance,Left Peroneus Longus
26/03/2026 08:20:30,75.57,91.87,167.44,Imbalance,Left Vastus Lateralis
26/03/2026 08:21:00,36.66,30.16,66.82,Imbalance,Right Vastus Lateralis
26/03/2026 08:21:30,83.13,95.0,178.13,Imbalance,Left Sartorius
26/03/2026 08:22:00,85.98,62.73,148.71,Imbalance,Right Semimembranosus
26/03/2026 08:22:30,69.2,72.52,141.72,Imbalance,Left Soleus
26/03/2026 08:23:00,77.82,78.6,156.42,Balanced,Balanced
26/03/2026 08:23:30,80.87,95.0,175.87,Imbalance,Left Vastus Medialis
26/03/2026 08:24:00,77.68,89.5,167.18,Imbalance,Left Rectus Femoris
26/03/2026 08:24:30,84.66,65.66,150.32,Imbalance,Right Semitendinosus
26/03/2026 08:25:00,41.55,40.84,82.39,Balanced,Balanced
26/03/2026 08:25:30,39.22,40.6,79.82,Balanced,Balanced
26/03/2026 08:26:00,47.69,61.39,109.08,Imbalance,Left Adductor Magnus
26/03/2026 08:26:30,75.06,55.23,130.29,Imbalance,Right Semimembranosus
26/03/2026 08:27:00,70.45,57.38,127.83,Imbalance,Right Sartorius
26/03/2026 08:27:30,38.47,31.88,70.35,Imbalance,Right Rectus Femoris
26/03/2026 08:28:00,63.12,54.33,117.45,Imbalance,Right Rectus Femoris
26/03/2026 08:28:30,46.3,30.0,76.3,Imbalance,Right Tensor Fasciae Latae
26/03/2026 08:29:00,59.96,51.84,111.8,Imbalance,Right Sartorius
26/03/2026 08:29:30,71.48,94.82,166.3,Imbalance,Left Biceps Femoris
26/03/2026 08:30:00,43.82,42.46,86.28,Balanced,Balanced
26/03/2026 08:30:30,89.37,93.69,183.06,Imbalance,Left Peroneus Longus
26/03/2026 08:31:00,62.94,56.88,119.82,Imbalance,Right Gastrocnemius
26/03/2026 08:31:30,45.7,40.85,86.55,Imbalance,Right Peroneus Longus
26/03/2026 08:32:00,56.36,74.67,131.03,Imbalance,Left Adductor Magnus
26/03/2026 08:32:30,31.9,30.0,61.9,Imbalance,Right Tensor Fasciae Latae
26/03/2026 08:33:00,54.64,54.17,108.81,Balanced,Balanced
26/03/2026 08:33:30,66.8,52.19,118.99,Imbalance,Right Adductor Magnus
26/03/2026 08:34:00,46.12,46.03,92.15,Balanced,Balanced
26/03/2026 08:34:30,64.71,60.57,125.28,Imbalance,Right Gastrocnemius
26/03/2026 08:35:00,39.13,34.77,73.9,Imbalance,Right Soleus
26/03/2026 08:35:30,41.2,30.0,71.2,Imbalance,Right Gluteus Maximus
26/03/2026 08:36:00,48.63,67.91,116.54,Imbalance,Left Semitendinosus
26/03/2026 08:36:30,80.88,82.68,163.56,Balanced,Balanced
26/03/2026 08:37:00,67.5,53.53,121.03,Imbalance,Right Rectus Femoris
26/03/2026 08:37:30,61.64,42.77,104.41,Imbalance,Right Gluteus Maximus
26/03/2026 08:38:00,66.54,75.84,142.38,Imbalance,Left Tibialis Anterior
26/03/2026 08:38:30,89.27,90.12,179.39,Balanced,Balanced
26/03/2026 08:39:00,85.43,77.82,163.25,Imbalance,Right Gastrocnemius
26/03/2026 08:39:30,71.32,78.74,150.06,Imbalance,Left Soleus
26/03/2026 08:40:00,85.77,65.88,151.65,Imbalance,Right Gracilis
26/03/2026 08:40:30,47.31,38.37,85.68,Imbalance,Right Sartorius
26/03/2026 08:41:00,89.43,85.53,174.96,Imbalance,Right Soleus
26/03/2026 08:41:30,76.25,95.0,171.25,Imbalance,Left Vastus Lateralis
26/03/2026 08:42:00,78.58,91.69,170.27,Imbalance,Left Vastus Lateralis
26/03/2026 08:42:30,32.99,31.43,64.42,Balanced,Balanced
26/03/2026 08:43:00,88.58,92.17,180.75,Imbalance,Left Tibialis Anterior
26/03/2026 08:43:30,85.74,77.98,163.72,Imbalance,Right Peroneus Longus
26/03/2026 08:44:00,85.33,68.56,153.89,Imbalance,Right Sartorius
26/03/2026 08:44:30,85.5,91.1,176.6,Imbalance,Left Soleus
26/03/2026 08:45:00,54.85,75.11,129.96,Imbalance,Left Biceps Femoris
26/03/2026 08:45:30,77.63,71.92,149.55,Imbalance,Right Gastrocnemius
26/03/2026 08:46:00,44.84,38.88,83.72,Imbalance,Right Rectus Femoris
26/03/2026 08:46:30,32.53,30.0,62.53,Imbalance,Right Sartorius
26/03/2026 08:47:00,66.18,66.14,132.32,Balanced,Balanced
26/03/2026 08:47:30,88.67,63.9,152.57,Imbalance,Right Adductor Longus
26/03/2026 08:48:00,73.92,58.21,132.13,Imbalance,Right Vastus Medialis
26/03/2026 08:48:30,66.24,79.21,145.45,Imbalance,Left Sartorius
26/03/2026 08:49:00,86.05,86.55,172.6,Balanced,Balanced
26/03/2026 08:49:30,73.0,73.43,146.43,Balanced,Balanced
26/03/2026 08:50:00,39.36,49.1,88.46,Imbalance,Left Rectus Femoris
26/03/2026 08:50:30,69.93,91.63,161.56,Imbalance,Left Biceps Femoris
26/03/2026 08:51:00,81.14,95.0,176.14,Imbalance,Left Gracilis
26/03/2026 08:51:30,34.45,48.59,83.04,Imbalance,Left Adductor Magnus
26/03/2026 08:52:00,55.54,47.86,103.4,Imbalance,Right Vastus Medialis
26/03/2026 08:52:30,31.0,45.36,76.36,Imbalance,Left Iliopsoas
26/03/2026 08:53:00,68.68,91.0,159.68,Imbalance,Left Semitendinosus
26/03/2026 08:53:30,38.29,44.19,82.48,Imbalance,Left Sartorius
26/03/2026 08:54:00,49.11,50.81,99.92,Balanced,Balanced
26/03/2026 08:54:30,75.1,94.22,169.32,Imbalance,Left Sartorius
26/03/2026 08:55:00,40.91,63.82,104.73,Imbalance,Left Iliopsoas
26/03/2026 08:55:30,75.74,77.46,153.2,Balanced,Balanced
26/03/2026 08:56:00,35.68,30.0,65.68,Imbalance,Right Gluteus Medius
26/03/2026 08:56:30,50.44,44.54,94.98,Imbalance,Right Gastrocnemius
26/03/2026 08:57:00,34.4,49.25,83.65,Imbalance,Left Semitendinosus
26/03/2026 08:57:30,41.97,48.35,90.32,Imbalance,Left Vastus Lateralis
26/03/2026 08:58:00,80.54,79.52,160.06,Balanced,Balanced
26/03/2026 08:58:30,46.17,46.17,92.34,Balanced,Balanced
26/03/2026 08:59:00,83.64,85.35,168.99,Balanced,Balanced
26/03/2026 08:59:30,62.66,43.59,106.25,Imbalance,Right Biceps Femoris
26/03/2026 09:00:00,88.8,95.0,183.8,Imbalance,Left Vastus Medialis
26/03/2026 09:00:30,84.4,95.0,179.4,Imbalance,Left Vastus Medialis
26/03/2026 09:01:00,79.91,80.43,160.34,Balanced,Balanced
26/03/2026 09:01:30,55.79,33.92,89.71,Imbalance,Right Iliopsoas
26/03/2026 09:02:00,68.2,89.56,157.76,Imbalance,Left Adductor Magnus
26/03/2026 09:02:30,74.09,75.75,149.84,Balanced,Balanced
26/03/2026 09:03:00,58.11,57.68,115.79,Balanced,Balanced
26/03/2026 09:03:30,79.82,69.47,149.29,Imbalance,Right Tibialis Anterior
26/03/2026 09:04:00,58.68,69.89,128.57,Imbalance,Left Rectus Femoris
26/03/2026 09:04:30,65.98,89.82,155.8,Imbalance,Left Semitendinosus
26/03/2026 09:05:00,74.33,79.46,153.79,Imbalance,Left Tibialis Anterior
26/03/2026 09:05:30,40.97,39.55,80.52,Balanced,Balanced
26/03/2026 09:06:00,56.99,58.3,115.29,Balanced,Balanced
26/03/2026 09:06:30,79.38,66.55,145.93,Imbalance,Right Sartorius
26/03/2026 09:07:00,39.49,46.37,85.86,Imbalance,Left Vastus Medialis
26/03/2026 09:07:30,49.98,63.67,113.65,Imbalance,Left Adductor Longus
26/03/2026 09:08:00,75.03,79.84,154.87,Imbalance,Left Gastrocnemius
26/03/2026 09:08:30,71.23,76.31,147.54,Imbalance,Left Tibialis Anterior
26/03/2026 09:09:00,45.21,53.64,98.85,Imbalance,Left Rectus Femoris
26/03/2026 09:09:30,74.04,77.5,151.54,Imbalance,Left Soleus
26/03/2026 09:10:00,83.2,63.65,146.85,Imbalance,Right Biceps Femoris
26/03/2026 09:10:30,48.25,47.5,95.75,Balanced,Balanced
26/03/2026 09:11:00,58.64,57.14,115.78,Balanced,Balanced
26/03/2026 09:11:30,40.21,35.97,76.18,Imbalance,Right Soleus
26/03/2026 09:12:00,85.05,61.11,146.16,Imbalance,Right Adductor Longus
26/03/2026 09:12:30,61.02,84.6,145.62,Imbalance,Left Biceps Femoris
26/03/2026 09:13:00,37.38,30.0,67.38,Imbalance,Right Iliopsoas
26/03/2026 09:13:30,86.53,72.33,158.86,Imbalance,Right Vastus Medialis
26/03/2026 09:14:00,50.22,65.75,115.97,Imbalance,Left Semitendinosus
26/03/2026 09:14:30,43.98,30.0,73.98,Imbalance,Right Gluteus Minimus
26/03/2026 09:15:00,61.57,54.95,116.52,Imbalance,Right Tibialis Anterior
26/03/2026 09:15:30,69.22,67.44,136.66,Balanced,Balanced
26/03/2026 09:16:00,74.08,78.86,152.94,Imbalance,Left Tibialis Anterior
26/03/2026 09:16:30,58.42,45.7,104.12,Imbalance,Right Adductor Longus
26/03/2026 09:17:00,57.85,74.45,132.3,Imbalance,Left Semimembranosus
26/03/2026 09:17:30,75.89,95.0,170.89,Imbalance,Left Semimembranosus
26/03/2026 09:18:00,41.37,30.4,71.77,Imbalance,Right Gracilis
26/03/2026 09:18:30,75.95,95.0,170.95,Imbalance,Left Adductor Longus
26/03/2026 09:19:00,44.79,43.1,87.89,Balanced,Balanced
26/03/2026 09:19:30,42.98,37.02,80.0,Imbalance,Right Vastus Lateralis
26/03/2026 09:20:00,32.29,30.0,62.29,Imbalance,Right Tensor Fasciae Latae
26/03/2026 09:20:30,41.79,48.24,90.03,Imbalance,Left Sartorius
26/03/2026 09:21:00,31.08,49.23,80.31,Imbalance,Left Tensor Fasciae Latae
26/03/2026 09:21:30,68.82,89.92,158.74,Imbalance,Left Gracilis
26/03/2026 09:22:00,52.63,66.0,118.63,Imbalance,Left Sartorius
26/03/2026 09:22:30,31.75,33.56,65.31,Balanced,Balanced
26/03/2026 09:23:00,42.16,59.25,101.41,Imbalance,Left Adductor Longus
26/03/2026 09:23:30,48.5,67.45,115.95,Imbalance,Left Semimembranosus
26/03/2026 09:24:00,48.5,47.95,96.45,Balanced,Balanced
26/03/2026 09:24:30,64.03,63.34,127.37,Balanced,Balanced
26/03/2026 09:25:00,45.57,43.92,89.49,Balanced,Balanced
26/03/2026 09:25:30,35.44,36.44,71.88,Balanced,Balanced
26/03/2026 09:26:00,39.05,30.0,69.05,Imbalance,Right Gluteus Minimus
26/03/2026 09:26:30,65.09,45.25,110.34,Imbalance,Right Semitendinosus
26/03/2026 09:27:00,33.38,34.16,67.54,Balanced,Balanced
26/03/2026 09:27:30,74.55,52.92,127.47,Imbalance,Right Adductor Longus
26/03/2026 09:28:00,58.72,65.24,123.96,Imbalance,Left Tibialis Anterior
26/03/2026 09:28:30,48.47,64.36,112.83,Imbalance,Left Biceps Femoris
26/03/2026 09:29:00,36.35,30.0,66.35,Imbalance,Right Tensor Fasciae Latae
26/03/2026 09:29:30,40.36,40.3,80.66,Balanced,Balanced
26/03/2026 09:30:00,64.82,66.4,131.22,Balanced,Balanced
26/03/2026 09:30:30,63.4,63.96,127.36,Balanced,Balanced
26/03/2026 09:31:00,80.68,95.0,175.68,Imbalance,Left Rectus Femoris
26/03/2026 09:31:30,39.47,38.97,78.44,Balanced,Balanced
26/03/2026 09:32:00,61.77,79.32,141.09,Imbalance,Left Adductor Longus
26/03/2026 09:32:30,39.02,39.65,78.67,Balanced,Balanced
26/03/2026 09:33:00,46.84,69.37,116.21,Imbalance,Left Iliopsoas
26/03/2026 09:33:30,62.0,44.51,106.51,Imbalance,Right Adductor Magnus
26/03/2026 09:34:00,31.17,30.0,61.17,Imbalance,Right Gluteus Medius
26/03/2026 09:34:30,82.67,65.13,147.8,Imbalance,Right Sartorius
26/03/2026 09:35:00,69.18,63.65,132.83,Imbalance,Right Gastrocnemius
26/03/2026 09:35:30,43.69,59.56,103.25,Imbalance,Left Semimembranosus
26/03/2026 09:36:00,30.43,30.0,60.43,Imbalance,Right Gluteus Maximus
26/03/2026 09:36:30,65.31,53.48,118.79,Imbalance,Right Sartorius
26/03/2026 09:37:00,82.92,70.14,153.06,Imbalance,Right Vastus Lateralis
26/03/2026 09:37:30,85.07,70.58,155.65,Imbalance,Right Vastus Lateralis
26/03/2026 09:38:00,41.16,50.16,91.32,Imbalance,Left Vastus Medialis
26/03/2026 09:38:30,39.12,39.56,78.68,Balanced,Balanced
26/03/2026 09:39:00,38.89,55.35,94.24,Imbalance,Left Adductor Magnus
26/03/2026 09:39:30,54.4,53.23,107.63,Balanced,Balanced
26/03/2026 09:40:00,44.08,57.56,101.64,Imbalance,Left Semitendinosus
26/03/2026 09:40:30,31.94,33.35,65.29,Balanced,Balanced
26/03/2026 09:41:00,43.69,44.5,88.19,Balanced,Balanced
26/03/2026 09:41:30,77.87,54.25,132.12,Imbalance,Right Semitendinosus
26/03/2026 09:42:00,48.59,66.34,114.93,Imbalance,Left Adductor Magnus
26/03/2026 09:42:30,84.04,73.08,157.12,Imbalance,Right Tibialis Anterior
26/03/2026 09:43:00,84.87,82.98,167.85,Balanced,Balanced
26/03/2026 09:43:30,84.78,95.0,179.78,Imbalance,Left Sartorius
26/03/2026 09:44:00,54.84,53.04,107.88,Balanced,Balanced
26/03/2026 09:44:30,42.87,35.31,78.18,Imbalance,Right Vastus Medialis
26/03/2026 09:45:00,35.77,35.96,71.73,Balanced,Balanced
26/03/2026 09:45:30,67.78,55.44,123.22,Imbalance,Right Vastus Lateralis
26/03/2026 09:46:00,59.61,78.55,138.16,Imbalance,Left Biceps Femoris
26/03/2026 09:46:30,79.95,80.47,160.42,Balanced,Balanced
26/03/2026 09:47:00,45.92,44.66,90.58,Balanced,Balanced
26/03/2026 09:47:30,47.08,41.32,88.4,Imbalance,Right Gastrocnemius
26/03/2026 09:48:00,84.97,92.41,177.38,Imbalance,Left Soleus
26/03/2026 09:48:30,37.56,59.45,97.01,Imbalance,Left Gluteus Maximus
26/03/2026 09:49:00,83.25,82.27,165.52,Balanced,Balanced
26/03/2026 09:49:30,61.25,79.47,140.72,Imbalance,Left Semimembranosus
26/03/2026 09:50:00,51.4,50.64,102.04,Balanced,Balanced
26/03/2026 09:50:30,57.16,55.26,112.42,Balanced,Balanced
26/03/2026 09:51:00,66.42,66.23,132.65,Balanced,Balanced
26/03/2026 09:51:30,43.72,30.0,73.72,Imbalance,Right Gluteus Maximus
26/03/2026 09:52:00,58.18,45.8,103.98,Imbalance,Right Sartorius
26/03/2026 09:52:30,71.94,70.58,142.52,Balanced,Balanced
26/03/2026 09:53:00,55.86,62.04,117.9,Imbalance,Left Gastrocnemius
26/03/2026 09:53:30,32.19,31.55,63.74,Balanced,Balanced
26/03/2026 09:54:00,36.77,37.71,74.48,Balanced,Balanced
26/03/2026 09:54:30,79.44,71.89,151.33,Imbalance,Right Tibialis Anterior
26/03/2026 09:55:00,51.7,53.55,105.25,Balanced,Balanced
26/03/2026 09:55:30,43.49,35.19,78.68,Imbalance,Right Vastus Medialis
26/03/2026 09:56:00,77.62,87.08,164.7,Imbalance,Left Gastrocnemius
26/03/2026 09:56:30,49.71,40.75,90.46,Imbalance,Right Vastus Medialis
26/03/2026 09:57:00,80.79,89.22,170.01,Imbalance,Left Peroneus Longus
26/03/2026 09:57:30,31.03,55.27,86.3,Imbalance,Left Gluteus Maximus
26/03/2026 09:58:00,71.53,76.41,147.94,Imbalance,Left Soleus
26/03/2026 09:58:30,57.0,40.69,97.69,Imbalance,Right Gracilis
26/03/2026 09:59:00,30.08,51.16,81.24,Imbalance,Left Gluteus Maximus
26/03/2026 09:59:30,66.68,76.79,143.47,Imbalance,Left Vastus Medialis
26/03/2026 10:00:00,46.35,41.44,87.79,Imbalance,Right Tibialis Anterior
26/03/2026 10:00:30,50.43,56.41,106.84,Imbalance,Left Soleus
26/03/2026 10:01:00,66.95,65.28,132.23,Balanced,Balanced
26/03/2026 10:01:30,60.05,53.77,113.82,Imbalance,Right Peroneus Longus
26/03/2026 10:02:00,86.82,75.17,161.99,Imbalance,Right Sartorius
26/03/2026 10:02:30,56.36,63.46,119.82,Imbalance,Left Tibialis Anterior
26/03/2026 10:03:00,62.39,61.05,123.44,Balanced,Balanced
26/03/2026 10:03:30,47.51,47.1,94.61,Balanced,Balanced
26/03/2026 10:04:00,46.7,30.0,76.7,Imbalance,Right Gluteus Minimus
26/03/2026 10:04:30,85.84,78.23,164.07,Imbalance,Right Peroneus Longus
26/03/2026 10:05:00,31.12,32.31,63.43,Balanced,Balanced
26/03/2026 10:05:30,32.0,46.08,78.08,Imbalance,Left Gluteus Minimus
26/03/2026 10:06:00,36.51,30.0,66.51,Imbalance,Right Gluteus Minimus
26/03/2026 10:06:30,50.49,61.45,111.94,Imbalance,Left Vastus Medialis
26/03/2026 10:07:00,68.39,61.95,130.34,Imbalance,Right Soleus
26/03/2026 10:07:30,55.37,61.57,116.94,Imbalance,Left Peroneus Longus
26/03/2026 10:08:00,64.16,81.44,145.6,Imbalance,Left Vastus Medialis
26/03/2026 10:08:30,72.67,84.45,157.12,Imbalance,Left Vastus Medialis
26/03/2026 10:09:00,61.29,62.85,124.14,Balanced,Balanced
26/03/2026 10:09:30,85.26,81.48,166.74,Imbalance,Right Tibialis Anterior
26/03/2026 10:10:00,59.09,68.78,127.87,Imbalance,Left Rectus Femoris
26/03/2026 10:10:30,55.21,67.58,122.79,Imbalance,Left Sartorius
26/03/2026 10:11:00,38.84,51.43,90.27,Imbalance,Left Gracilis
26/03/2026 10:11:30,31.64,32.29,63.93,Balanced,Balanced
26/03/2026 10:12:00,71.95,71.08,143.03,Balanced,Balanced
26/03/2026 10:12:30,75.9,65.49,141.39,Imbalance,Right Vastus Lateralis
26/03/2026 10:13:00,67.11,50.88,117.99,Imbalance,Right Semitendinosus
26/03/2026 10:13:30,81.22,69.6,150.82,Imbalance,Right Sartorius
26/03/2026 10:14:00,52.71,76.9,129.61,Imbalance,Left Gluteus Minimus
26/03/2026 10:14:30,45.87,45.84,91.71,Balanced,Balanced
26/03/2026 10:15:00,55.1,37.71,92.81,Imbalance,Right Gluteus Minimus
26/03/2026 10:15:30,76.59,76.26,152.85,Balanced,Balanced
26/03/2026 10:16:00,77.62,73.72,151.34,Imbalance,Right Soleus
26/03/2026 10:16:30,58.64,66.99,125.63,Imbalance,Left Soleus
26/03/2026 10:17:00,56.87,63.33,120.2,Imbalance,Left Soleus
26/03/2026 10:17:30,65.06,83.03,148.09,Imbalance,Left Adductor Longus
26/03/2026 10:18:00,52.94,35.25,88.19,Imbalance,Right Gluteus Minimus
26/03/2026 10:18:30,89.7,90.36,180.06,Balanced,Balanced
26/03/2026 10:19:00,48.18,30.0,78.18,Imbalance,Right Gluteus Medius
26/03/2026 10:19:30,37.06,51.3,88.36,Imbalance,Left Biceps Femoris
26/03/2026 10:20:00,79.67,95.0,174.67,Imbalance,Left Adductor Magnus
26/03/2026 10:20:30,66.43,53.08,119.51,Imbalance,Right Vastus Medialis
26/03/2026 10:21:00,30.29,30.0,60.29,Imbalance,Right Tensor Fasciae Latae
26/03/2026 10:21:30,74.39,84.55,158.94,Imbalance,Left Soleus
26/03/2026 10:22:00,51.61,39.75,91.36,Imbalance,Right Semimembranosus
26/03/2026 10:22:30,89.08,69.33,158.41,Imbalance,Right Semimembranosus
26/03/2026 10:23:00,89.22,95.0,184.22,Imbalance,Left Vastus Lateralis
26/03/2026 10:23:30,34.23,32.64,66.87,Balanced,Balanced
26/03/2026 10:24:00,68.63,64.08,132.71,Imbalance,Right Peroneus Longus
26/03/2026 10:24:30,48.21,47.69,95.9,Balanced,Balanced
26/03/2026 10:25:00,56.19,51.84,108.03,Imbalance,Right Gastrocnemius
26/03/2026 10:25:30,89.74,88.08,177.82,Balanced,Balanced
26/03/2026 10:26:00,59.48,49.65,109.13,Imbalance,Right Sartorius
26/03/2026 10:26:30,75.7,75.86,151.56,Balanced,Balanced
26/03/2026 10:27:00,74.1,95.0,169.1,Imbalance,Left Semimembranosus
26/03/2026 10:27:30,76.53,79.69,156.22,Imbalance,Left Soleus
26/03/2026 10:28:00,58.19,76.01,134.2,Imbalance,Left Adductor Magnus
26/03/2026 10:28:30,68.6,68.62,137.22,Balanced,Balanced
26/03/2026 10:29:00,89.54,89.16,178.7,Balanced,Balanced
26/03/2026 10:29:30,45.96,32.86,78.82,Imbalance,Right Adductor Magnus
26/03/2026 10:30:00,84.24,95.0,179.24,Imbalance,Left Vastus Medialis
26/03/2026 10:30:30,75.12,82.98,158.1,Imbalance,Left Tibialis Anterior
26/03/2026 10:31:00,61.34,39.09,100.43,Imbalance,Right Tensor Fasciae Latae
26/03/2026 10:31:30,43.78,30.26,74.04,Imbalance,Right Gluteus Maximus
26/03/2026 10:32:00,30.81,30.0,60.81,Imbalance,Right Gluteus Medius
26/03/2026 10:32:30,42.06,37.68,79.74,Imbalance,Right Tibialis Anterior
26/03/2026 10:33:00,85.12,70.65,155.77,Imbalance,Right Vastus Lateralis
26/03/2026 10:33:30,65.89,64.33,130.22,Balanced,Balanced
26/03/2026 10:34:00,56.82,55.96,112.78,Balanced,Balanced
26/03/2026 10:34:30,63.11,48.2,111.31,Imbalance,Right Semimembranosus
26/03/2026 10:35:00,61.36,61.17,122.53,Balanced,Balanced
26/03/2026 10:35:30,76.52,77.71,154.23,Balanced,Balanced
26/03/2026 10:36:00,72.14,74.03,146.17,Balanced,Balanced
26/03/2026 10:36:30,44.7,30.0,74.7,Imbalance,Right Gluteus Maximus
26/03/2026 10:37:00,45.19,46.63,91.82,Balanced,Balanced
26/03/2026 10:37:30,56.1,31.29,87.39,Imbalance,Right Iliopsoas
26/03/2026 10:38:00,46.86,38.29,85.15,Imbalance,Right Vastus Medialis
26/03/2026 10:38:30,43.68,57.8,101.48,Imbalance,Left Semimembranosus
26/03/2026 10:39:00,54.86,70.69,125.55,Imbalance,Left Semimembranosus
26/03/2026 10:39:30,55.94,42.03,97.97,Imbalance,Right Adductor Magnus
26/03/2026 10:40:00,82.37,72.17,154.54,Imbalance,Right Gastrocnemius
26/03/2026 10:40:30,44.21,43.69,87.9,Balanced,Balanced
26/03/2026 10:41:00,50.58,50.85,101.43,Balanced,Balanced
26/03/2026 10:41:30,48.14,30.0,78.14,Imbalance,Right Iliopsoas
26/03/2026 10:42:00,43.3,55.36,98.66,Imbalance,Left Adductor Magnus
26/03/2026 10:42:30,56.81,48.32,105.13,Imbalance,Right Sartorius
26/03/2026 10:43:00,35.25,34.58,69.83,Balanced,Balanced
26/03/2026 10:43:30,64.72,63.71,128.43,Balanced,Balanced
26/03/2026 10:44:00,60.5,39.08,99.58,Imbalance,Right Gluteus Medius
26/03/2026 10:44:30,50.92,66.68,117.6,Imbalance,Left Semitendinosus
26/03/2026 10:45:00,77.65,77.89,155.54,Balanced,Balanced
26/03/2026 10:45:30,81.81,83.71,165.52,Balanced,Balanced
26/03/2026 10:46:00,61.21,75.89,137.1,Imbalance,Left Sartorius
26/03/2026 10:46:30,38.88,30.0,68.88,Imbalance,Right Gluteus Medius
26/03/2026 10:47:00,80.43,80.46,160.89,Balanced,Balanced
26/03/2026 10:47:30,47.99,35.35,83.34,Imbalance,Right Semimembranosus
26/03/2026 10:48:00,58.69,59.34,118.03,Balanced,Balanced
26/03/2026 10:48:30,78.64,79.81,158.45,Balanced,Balanced
26/03/2026 10:49:00,40.28,34.63,74.91,Imbalance,Right Sartorius
26/03/2026 10:49:30,89.59,95.0,184.59,Imbalance,Left Peroneus Longus
26/03/2026 10:50:00,39.76,36.43,76.19,Imbalance,Right Gastrocnemius
26/03/2026 10:50:30,52.26,64.97,117.23,Imbalance,Left Vastus Lateralis
26/03/2026 10:51:00,37.45,40.97,78.42,Imbalance,Left Gastrocnemius
26/03/2026 10:51:30,66.15,65.47,131.62,Balanced,Balanced
26/03/2026 10:52:00,80.87,68.84,149.71,Imbalance,Right Sartorius
26/03/2026 10:52:30,45.67,61.52,107.19,Imbalance,Left Semimembranosus
26/03/2026 10:53:00,55.63,39.71,95.34,Imbalance,Right Semimembranosus
26/03/2026 10:53:30,78.17,74.1,152.27,Imbalance,Right Soleus
26/03/2026 10:54:00,44.9,43.34,88.24,Balanced,Balanced
26/03/2026 10:54:30,51.4,51.97,103.37,Balanced,Balanced
26/03/2026 10:55:00,88.63,95.0,183.63,Imbalance,Left Rectus Femoris
26/03/2026 10:55:30,36.0,52.1,88.1,Imbalance,Left Gluteus Minimus
26/03/2026 10:56:00,77.62,59.87,137.49,Imbalance,Right Gracilis
26/03/2026 10:56:30,48.42,47.51,95.93,Balanced,Balanced
